slide_id,tissue_diagnosis,num_tiles,tissue
GTEX-11EI6-1626,Esophagus,11117,Esophagus
GTEX-11EI6-1726,Pancreas,7858,Pancreas
GTEX-11EI6-1826,Kidney,10222,Kidney
GTEX-11EI6-1926,Adrenal Gland,5518,Adrenal Gland
GTEX-11EI6-2026,Adipose,2146,Adipose
GTEX-11EI6-2126,Esophagus,10644,Esophagus
GTEX-11EI6-2226,Testis,7342,Testis
GTEX-11EI6-2326,Colon,7927,Colon
GTEX-11EI6-2426,Stomach,8110,Stomach
GTEX-11EI6-2526,Small Intestine,2911,Small Intestine
GTEX-11EI6-2626,Colon,6297,Colon
GTEX-11EI6-2726,Prostate,9119,Prostate
GTEX-11EI6-2826,Skin,11309,Skin
GTEX-11EI6-2926,Brain,5013,Brain
GTEX-11EI6-3026,Brain,5419,Brain
GTEX-11EI6-3126,Pituitary,1486,Pituitary
GTEX-11EM3-0126,Thyroid,8976,Thyroid
GTEX-11EM3-0226,Artery,10179,Artery
GTEX-11EM3-0326,Adrenal Gland,5959,Adrenal Gland
GTEX-11EM3-0426,Heart,6867,Heart
GTEX-11EM3-0526,Artery,1113,Artery
GTEX-11EM3-0626,Heart,5505,Heart
GTEX-11EM3-0726,Esophagus,10058,Esophagus
GTEX-11EM3-0826,Esophagus,4907,Esophagus
GTEX-11EM3-0926,Esophagus,11569,Esophagus
GTEX-11EM3-1026,Stomach,5679,Stomach
GTEX-11EM3-1126,Adipose,2432,Adipose
GTEX-11EM3-1226,Skin,12235,Skin
GTEX-11EM3-1326,Breast,12625,Breast
GTEX-11EM3-1426,Small Intestine,2526,Small Intestine
GTEX-11EM3-1526,Colon,6331,Colon
GTEX-11EM3-1626,Colon,9388,Colon
GTEX-11EM3-1726,Ovary,8182,Ovary
GTEX-11EM3-1826,Vagina,11533,Vagina
GTEX-11EM3-1926,Uterus,9750,Uterus
GTEX-11EM3-2026,Nerve,2493,Nerve
GTEX-11EM3-2126,Muscle,6468,Muscle
GTEX-11EM3-2226,Artery,1387,Artery
GTEX-11EM3-2326,Adipose,1262,Adipose
GTEX-11EM3-2426,Skin,11000,Skin
GTEX-11EMC-0126,Lung,2870,Lung
GTEX-11EMC-0226,Thyroid,4936,Thyroid
GTEX-11EMC-0326,Liver,6805,Liver
GTEX-11EMC-0426,Spleen,5801,Spleen
GTEX-11EMC-0526,Adrenal Gland,10538,Adrenal Gland
GTEX-11EMC-0626,Pancreas,10072,Pancreas
GTEX-11EMC-0726,Heart,9629,Heart
GTEX-11EMC-0826,Heart,11368,Heart
GTEX-11EMC-0926,Artery,8583,Artery
GTEX-11EMC-1026,Artery,1547,Artery
GTEX-11EMC-1126,Adipose,4316,Adipose
GTEX-11EMC-1226,Skin,7138,Skin
GTEX-11EMC-1326,Kidney,9010,Kidney
GTEX-11EMC-1426,Colon,11254,Colon
GTEX-11EMC-1526,Colon,5939,Colon
GTEX-11EMC-1626,Small Intestine,6349,Small Intestine
GTEX-11EMC-1726,Ovary,16590,Ovary
GTEX-11EMC-1826,Uterus,15715,Uterus
GTEX-11EMC-1926,Vagina,10276,Vagina
GTEX-11EMC-2026,Breast,10330,Breast
GTEX-11EMC-2126,Esophagus,8643,Esophagus
GTEX-11EMC-2226,Esophagus,3397,Esophagus
GTEX-11EMC-2326,Esophagus,17234,Esophagus
GTEX-11EMC-2426,Stomach,14182,Stomach
GTEX-11EMC-2526,Adrenal Gland,10770,Adrenal Gland
GTEX-11EMC-2626,Muscle,13267,Muscle
GTEX-11EMC-2726,Nerve,4064,Nerve
GTEX-11EMC-2826,Adipose,6067,Adipose
GTEX-11EMC-2926,Skin,6104,Skin
GTEX-11EMC-3026,Artery,1377,Artery
GTEX-11EMC-3126,Pituitary,9557,Pituitary
GTEX-11EMC-3226,Brain,4242,Brain
GTEX-11EMC-3326,Brain,2870,Brain
GTEX-11EQ8-0126,Skin,8308,Skin
GTEX-11EQ8-0226,Adipose,843,Adipose
GTEX-11EQ8-0326,Nerve,2096,Nerve
GTEX-11EQ8-0426,Artery,733,Artery
GTEX-11EQ8-0526,Muscle,10630,Muscle
GTEX-11EQ8-0626,Liver,10900,Liver
GTEX-11EQ8-0726,Spleen,7839,Spleen
GTEX-11EQ8-0826,Thyroid,9029,Thyroid
GTEX-11EQ8-0926,Skin,7658,Skin
GTEX-11EQ8-1026,Pancreas,4536,Pancreas
GTEX-11EQ8-1126,Artery,312,Artery
GTEX-11EQ8-1226,Heart,9840,Heart
GTEX-11EQ8-1326,Heart,8503,Heart
GTEX-11EQ8-1426,Testis,8097,Testis
GTEX-11EQ8-1526,Lung,8554,Lung
GTEX-11EQ8-1626,Artery,6142,Artery
GTEX-11EQ8-1726,Adipose,538,Adipose
GTEX-11EQ8-1826,Esophagus,4055,Esophagus
GTEX-11EQ8-1926,Esophagus,8705,Esophagus
GTEX-11EQ8-2026,Esophagus,4679,Esophagus
GTEX-11EQ8-2126,Adrenal Gland,2848,Adrenal Gland
GTEX-11EQ8-2226,Kidney,11018,Kidney
GTEX-11EQ8-2326,Stomach,11722,Stomach
GTEX-11EQ8-2426,Small Intestine,3329,Small Intestine
GTEX-11EQ8-2526,Colon,3882,Colon
GTEX-11EQ8-2626,Colon,3794,Colon
GTEX-11EQ8-2726,Breast,915,Breast
GTEX-11EQ8-2826,Brain,5511,Brain
GTEX-11EQ8-2926,Brain,8082,Brain
GTEX-11EQ8-3026,Pituitary,2486,Pituitary
GTEX-11EQ9-0126,Adrenal Gland,5830,Adrenal Gland
GTEX-11EQ9-0226,Lung,3600,Lung
GTEX-11EQ9-0326,Artery,3861,Artery
GTEX-11EQ9-0426,Spleen,7106,Spleen
GTEX-11EQ9-0526,Liver,5465,Liver
GTEX-11EQ9-0626,Thyroid,6558,Thyroid
GTEX-11EQ9-0726,Esophagus,6951,Esophagus
GTEX-11EQ9-0826,Esophagus,9696,Esophagus
GTEX-11EQ9-0926,Esophagus,7205,Esophagus
GTEX-11EQ9-1026,Pancreas,3591,Pancreas
GTEX-11EQ9-1126,Adipose,1588,Adipose
GTEX-11EQ9-1226,Stomach,11995,Stomach
GTEX-11EQ9-1326,Small Intestine,5468,Small Intestine
GTEX-11EQ9-1426,Colon,9304,Colon
GTEX-11EQ9-1526,Colon,8521,Colon
GTEX-11EQ9-1626,Skin,11177,Skin
GTEX-11EQ9-1726,Prostate,11644,Prostate
GTEX-11EQ9-1826,Breast,2521,Breast
GTEX-11EQ9-1926,Testis,6010,Testis
GTEX-11EQ9-2026,Adrenal Gland,3380,Adrenal Gland
GTEX-11EQ9-2126,Muscle,5308,Muscle
GTEX-11EQ9-2226,Artery,407,Artery
GTEX-11EQ9-2326,Nerve,1776,Nerve
GTEX-11EQ9-2426,Skin,5715,Skin
GTEX-11EQ9-2526,Adipose,595,Adipose
GTEX-11GS4-0226,Skin,18647,Skin
GTEX-11GS4-0326,Artery,6726,Artery
GTEX-11GS4-0426,Heart,14778,Heart
GTEX-11GS4-0526,Heart,8401,Heart
GTEX-11GS4-0626,Artery,1802,Artery
GTEX-11GS4-0726,Lung,11877,Lung
GTEX-11GS4-0826,Thyroid,17431,Thyroid
GTEX-11GS4-0926,Liver,18979,Liver
GTEX-11GS4-1026,Adipose,4569,Adipose
GTEX-11GS4-1126,Spleen,14471,Spleen
GTEX-11GS4-1226,Pancreas,9867,Pancreas
GTEX-11GS4-1326,Esophagus,17346,Esophagus
GTEX-11GS4-1426,Esophagus,10513,Esophagus
GTEX-11GS4-1526,Esophagus,6087,Esophagus
GTEX-11GS4-1626,Stomach,7822,Stomach
GTEX-11GS4-1726,Small Intestine,7520,Small Intestine
GTEX-11GS4-1826,Colon,7186,Colon
GTEX-11GS4-1926,Colon,6578,Colon
GTEX-11GS4-2026,Testis,11014,Testis
GTEX-11GS4-2126,Breast,7858,Breast
GTEX-11GS4-2226,Prostate,12243,Prostate
GTEX-11GS4-2326,Kidney,7622,Kidney
GTEX-11GS4-2426,Adrenal Gland,12118,Adrenal Gland
GTEX-11GS4-2526,Muscle,14534,Muscle
GTEX-11GS4-2626,Adipose,1090,Adipose
GTEX-11GS4-2726,Skin,12012,Skin
GTEX-11GS4-2826,Nerve,5689,Nerve
GTEX-11GS4-2926,Artery,6420,Artery
GTEX-11GS4-3026,Pituitary,14261,Pituitary
GTEX-11GS4-3126,Brain,15333,Brain
GTEX-11GS4-3226,Brain,13100,Brain
GTEX-11GSO-0126,Skin,15862,Skin
GTEX-11GSO-0226,Adipose,905,Adipose
GTEX-11GSO-0326,Artery,12392,Artery
GTEX-11GSO-0426,Heart,14145,Heart
GTEX-11GSO-0526,Lung,13889,Lung
GTEX-11GSO-0626,Thyroid,16667,Thyroid
GTEX-11GSO-0726,Heart,16316,Heart
GTEX-11GSO-0826,Liver,10967,Liver
GTEX-11GSO-0926,Spleen,9712,Spleen
GTEX-11GSO-1026,Adrenal Gland,7495,Adrenal Gland
GTEX-11GSO-1126,Kidney,5880,Kidney
GTEX-11GSO-1226,Pancreas,7631,Pancreas
GTEX-11GSO-1326,Esophagus,9698,Esophagus
GTEX-11GSO-1426,Esophagus,5580,Esophagus
GTEX-11GSO-1526,Esophagus,6239,Esophagus
GTEX-11GSO-1626,Stomach,3899,Stomach
GTEX-11GSO-1726,Prostate,16721,Prostate
GTEX-11GSO-1826,Testis,9033,Testis
GTEX-11GSO-1926,Breast,4373,Breast
GTEX-11GSO-2026,Small Intestine,6301,Small Intestine
GTEX-11GSO-2126,Colon,6473,Colon
GTEX-11GSO-2226,Colon,6690,Colon
GTEX-11GSO-2326,Adipose,3847,Adipose
GTEX-11GSO-2426,Skin,8534,Skin
GTEX-11GSO-2526,Muscle,13727,Muscle
GTEX-11GSO-2626,Nerve,3114,Nerve
GTEX-11GSO-2726,Artery,2627,Artery
GTEX-11GSO-2826,Pituitary,9301,Pituitary
GTEX-11GSO-2926,Brain,11616,Brain
GTEX-11GSO-3026,Brain,13375,Brain
GTEX-11GSP-0126,Thyroid,15125,Thyroid
GTEX-11GSP-0226,Ovary,9818,Ovary
GTEX-11GSP-0326,Adrenal Gland,12549,Adrenal Gland
GTEX-11GSP-0426,Pancreas,9617,Pancreas
GTEX-11GSP-0526,Spleen,16849,Spleen
GTEX-11GSP-0626,Liver,13031,Liver
GTEX-11GSP-0726,Lung,9736,Lung
GTEX-11GSP-0826,Kidney,5627,Kidney
GTEX-11GSP-0926,Breast,4546,Breast
GTEX-11GSP-1026,Adipose,3120,Adipose
GTEX-11GSP-1126,Artery,8235,Artery
GTEX-11GSP-1226,Heart,11945,Heart
GTEX-11GSP-1326,Heart,9611,Heart
GTEX-11GSP-1426,Small Intestine,4667,Small Intestine
GTEX-11GSP-1526,Artery,1778,Artery
GTEX-11GSP-1626,Colon,6285,Colon
GTEX-11GSP-1726,Esophagus,10668,Esophagus
GTEX-11GSP-1826,Esophagus,4021,Esophagus
GTEX-11GSP-1926,Colon,6351,Colon
GTEX-11GSP-2026,Esophagus,9324,Esophagus
GTEX-11GSP-2126,Stomach,7726,Stomach
GTEX-11GSP-2226,Vagina,13194,Vagina
GTEX-11GSP-2326,Skin,9169,Skin
GTEX-11GSP-2426,Uterus,10979,Uterus
GTEX-11GSP-2526,Skin,3788,Skin
GTEX-11GSP-2626,Adipose,1598,Adipose
GTEX-11GSP-2726,Muscle,6594,Muscle
GTEX-11GSP-2826,Nerve,2140,Nerve
GTEX-11GSP-2926,Artery,2521,Artery
GTEX-11GSP-3026,Pituitary,4599,Pituitary
GTEX-11GSP-3126,Brain,16693,Brain
GTEX-11GSP-3226,Brain,10122,Brain
GTEX-11H98-0126,Skin,5321,Skin
GTEX-11H98-0226,Adipose,2818,Adipose
GTEX-11H98-0326,Muscle,4036,Muscle
GTEX-11H98-0426,Nerve,1697,Nerve
GTEX-11H98-0526,Artery,499,Artery
GTEX-11I78-0126,Lung,9878,Lung
GTEX-11I78-0226,Adipose,9964,Adipose
GTEX-11I78-0326,Skin,11325,Skin
GTEX-11I78-0426,Spleen,8048,Spleen
GTEX-11I78-0526,Thyroid,9453,Thyroid
GTEX-11I78-0626,Pancreas,1545,Pancreas
GTEX-11I78-0726,Artery,8717,Artery
GTEX-11I78-0826,Heart,11127,Heart
GTEX-11I78-0926,Heart,11555,Heart
GTEX-11I78-1026,Artery,466,Artery
GTEX-11I78-1126,Small Intestine,5259,Small Intestine
GTEX-11I78-1226,Colon,5726,Colon
GTEX-11I78-1326,Colon,21981,Colon
GTEX-11I78-1426,Esophagus,17244,Esophagus
GTEX-11I78-1526,Esophagus,4220,Esophagus
GTEX-11I78-1626,Esophagus,12779,Esophagus
GTEX-11I78-1726,Stomach,6614,Stomach
GTEX-11I78-1826,Adrenal Gland,10685,Adrenal Gland
GTEX-11I78-1926,Ovary,10748,Ovary
GTEX-11I78-2026,Vagina,23784,Vagina
GTEX-11I78-2126,Uterus,22195,Uterus
GTEX-11I78-2226,Breast,4958,Breast
GTEX-11I78-2326,Artery,1345,Artery
GTEX-11I78-2426,Muscle,9662,Muscle
GTEX-11I78-2526,Nerve,1869,Nerve
GTEX-11I78-2626,Adipose,2255,Adipose
GTEX-11I78-2726,Skin,14080,Skin
GTEX-11ILO-0126,Skin,6545,Skin
GTEX-11ILO-0226,Adipose,3071,Adipose
GTEX-11ILO-0326,Muscle,6229,Muscle
GTEX-11ILO-0426,Nerve,1982,Nerve
GTEX-11ILO-0526,Artery,512,Artery
GTEX-11ILO-0626,Skin,8205,Skin
GTEX-11ILO-0726,Lung,8296,Lung
GTEX-11ILO-0826,Artery,8707,Artery
GTEX-11ILO-0926,Liver,10355,Liver
GTEX-11ILO-1026,Esophagus,3078,Esophagus
GTEX-11ILO-1126,Esophagus,7320,Esophagus
GTEX-11ILO-1226,Adipose,3677,Adipose
GTEX-11ILO-1326,Esophagus,10191,Esophagus
GTEX-11ILO-1426,Spleen,10066,Spleen
GTEX-11ILO-1526,Pancreas,7148,Pancreas
GTEX-11ILO-1626,Stomach,10272,Stomach
GTEX-11ILO-1726,Kidney,9231,Kidney
GTEX-11ILO-1826,Adrenal Gland,4275,Adrenal Gland
GTEX-11ILO-1926,Small Intestine,3178,Small Intestine
GTEX-11ILO-2026,Colon,4475,Colon
GTEX-11ILO-2126,Colon,4521,Colon
GTEX-11ILO-2226,Breast,3016,Breast
GTEX-11ILO-2326,Artery,109,Artery
GTEX-11ILO-2426,Heart,7691,Heart
GTEX-11ILO-2526,Heart,9180,Heart
GTEX-11ILO-2626,Thyroid,4570,Thyroid
GTEX-11LCK-0126,Spleen,9606,Spleen
GTEX-11LCK-0226,Pancreas,1717,Pancreas
GTEX-11LCK-0326,Adipose,121,Adipose
GTEX-11LCK-0426,Lung,9989,Lung
GTEX-11LCK-0526,Thyroid,8624,Thyroid
GTEX-11LCK-0626,Prostate,9148,Prostate
GTEX-11LCK-0726,Artery,6661,Artery
GTEX-11LCK-0826,Heart,8874,Heart
GTEX-11LCK-0926,Heart,11162,Heart
GTEX-11LCK-1026,Skin,6542,Skin
GTEX-11LCK-1126,Adipose,1146,Adipose
GTEX-11LCK-1226,Muscle,7865,Muscle
GTEX-11LCK-1326,Nerve,1702,Nerve
GTEX-11LCK-1426,Artery,754,Artery
GTEX-11LCK-1526,Esophagus,11971,Esophagus
GTEX-11LCK-1626,Esophagus,11182,Esophagus
GTEX-11LCK-1726,Esophagus,10226,Esophagus
GTEX-11LCK-1826,Stomach,8459,Stomach
GTEX-11LCK-1926,Small Intestine,7502,Small Intestine
GTEX-11LCK-2026,Colon,8595,Colon
GTEX-11LCK-2126,Colon,8217,Colon
GTEX-11LCK-2226,Skin,15762,Skin
GTEX-11LCK-2326,Testis,14329,Testis
GTEX-11LCK-2426,Breast,2270,Breast
GTEX-11NSD-0126,Thyroid,5838,Thyroid
GTEX-11NSD-0226,Adrenal Gland,5807,Adrenal Gland
GTEX-11NSD-0326,Lung,4880,Lung
GTEX-11NSD-0426,Spleen,12935,Spleen
GTEX-11NSD-0526,Pancreas,1614,Pancreas
GTEX-11NSD-0626,Skin,14991,Skin
GTEX-11NSD-0726,Adipose,3706,Adipose
GTEX-11NSD-0826,Prostate,8896,Prostate
GTEX-11NSD-0926,Breast,1570,Breast
GTEX-11NSD-1026,Testis,8794,Testis
GTEX-11NSD-1126,Esophagus,5933,Esophagus
GTEX-11NSD-1226,Esophagus,7709,Esophagus
GTEX-11NSD-1326,Esophagus,12585,Esophagus
GTEX-11NSD-1426,Stomach,21880,Stomach
GTEX-11NSD-1526,Colon,4587,Colon
GTEX-11NSD-1626,Colon,8437,Colon
GTEX-11NSD-1726,Small Intestine,7247,Small Intestine
GTEX-11NSD-1826,Nerve,1495,Nerve
GTEX-11NSD-1926,Artery,831,Artery
GTEX-11NSD-2026,Muscle,3207,Muscle
GTEX-11NSD-2126,Adipose,1004,Adipose
GTEX-11NSD-2226,Skin,16039,Skin
GTEX-11NUK-0126,Skin,10214,Skin
GTEX-11NUK-0226,Muscle,5918,Muscle
GTEX-11NUK-0326,Adipose,719,Adipose
GTEX-11NUK-0426,Nerve,1789,Nerve
GTEX-11NUK-0526,Artery,985,Artery
GTEX-11NUK-0626,Heart,8200,Heart
GTEX-11NUK-0726,Artery,7983,Artery
GTEX-11NUK-0826,Lung,4792,Lung
GTEX-11NUK-0926,Heart,8998,Heart
GTEX-11NUK-1026,Thyroid,7379,Thyroid
GTEX-11NUK-1126,Artery,1067,Artery
GTEX-11NUK-1226,Liver,8044,Liver
GTEX-11NUK-1326,Esophagus,4094,Esophagus
GTEX-11NUK-1426,Esophagus,14894,Esophagus
GTEX-11NUK-1526,Spleen,10383,Spleen
GTEX-11NUK-1626,Kidney,15394,Kidney
GTEX-11NUK-1726,Esophagus,8697,Esophagus
GTEX-11NUK-1826,Adrenal Gland,3844,Adrenal Gland
GTEX-11NUK-1926,Pancreas,7533,Pancreas
GTEX-11NUK-2026,Adipose,2370,Adipose
GTEX-11NUK-2126,Small Intestine,7051,Small Intestine
GTEX-11NUK-2226,Colon,9791,Colon
GTEX-11NUK-2326,Colon,7040,Colon
GTEX-11NUK-2426,Stomach,13273,Stomach
GTEX-11NUK-2526,Breast,1202,Breast
GTEX-11NUK-2626,Testis,4334,Testis
GTEX-11NUK-2726,Skin,9787,Skin
GTEX-11NUK-2826,Adrenal Gland,550,Adrenal Gland
GTEX-11NUK-2926,Brain,2747,Brain
GTEX-11NUK-3026,Brain,3442,Brain
GTEX-11NUK-3126,Pituitary,3040,Pituitary
GTEX-11NV4-0126,Skin,11356,Skin
GTEX-11NV4-0226,Adipose,1485,Adipose
GTEX-11NV4-0326,Muscle,5163,Muscle
GTEX-11NV4-0426,Nerve,1289,Nerve
GTEX-11NV4-0526,Artery,598,Artery
GTEX-11NV4-0626,Thyroid,3567,Thyroid
GTEX-11NV4-0726,Artery,3135,Artery
GTEX-11NV4-0826,Heart,4426,Heart
GTEX-11NV4-0926,Heart,4745,Heart
GTEX-11NV4-1026,Artery,1933,Artery
GTEX-11NV4-1126,Lung,3441,Lung
GTEX-11NV4-1226,Spleen,4272,Spleen
GTEX-11NV4-1326,Liver,4285,Liver
GTEX-11NV4-1426,Adipose,704,Adipose
GTEX-11NV4-1526,Kidney,6746,Kidney
GTEX-11NV4-1626,Adrenal Gland,2782,Adrenal Gland
GTEX-11NV4-1726,Testis,3378,Testis
GTEX-11NV4-1826,Prostate,2595,Prostate
GTEX-11NV4-1926,Adrenal Gland,946,Adrenal Gland
GTEX-11NV4-2026,Breast,655,Breast
GTEX-11NV4-2126,Brain,2235,Brain
GTEX-11NV4-2226,Brain,3645,Brain
GTEX-11NV4-2326,Pituitary,2901,Pituitary
GTEX-11O72-0126,Skin,11548,Skin
GTEX-11O72-0226,Adipose,3104,Adipose
GTEX-11O72-0326,Muscle,6569,Muscle
GTEX-11O72-0426,Artery,1038,Artery
GTEX-11O72-0526,Nerve,2557,Nerve
GTEX-11O72-0626,Skin,9553,Skin
GTEX-11O72-0726,Testis,6845,Testis
GTEX-11O72-0826,Artery,633,Artery
GTEX-11O72-0926,Liver,8105,Liver
GTEX-11O72-1026,Heart,5285,Heart
GTEX-11O72-1126,Heart,10040,Heart
GTEX-11O72-1226,Pancreas,9485,Pancreas
GTEX-11O72-1326,Lung,8271,Lung
GTEX-11O72-1426,Adipose,2498,Adipose
GTEX-11O72-1526,Artery,5914,Artery
GTEX-11O72-1626,Adrenal Gland,6205,Adrenal Gland
GTEX-11O72-1726,Kidney,11037,Kidney
GTEX-11O72-1826,Esophagus,3125,Esophagus
GTEX-11O72-1926,Esophagus,7320,Esophagus
GTEX-11O72-2026,Esophagus,9271,Esophagus
GTEX-11O72-2126,Breast,775,Breast
GTEX-11O72-2226,Colon,5160,Colon
GTEX-11O72-2326,Thyroid,7770,Thyroid
GTEX-11O72-2426,Small Intestine,2146,Small Intestine
GTEX-11O72-2526,Colon,4415,Colon
GTEX-11O72-2626,Stomach,10733,Stomach
GTEX-11O72-2726,Prostate,8794,Prostate
GTEX-11O72-2826,Brain,5932,Brain
GTEX-11O72-2926,Brain,5224,Brain
GTEX-11O72-3026,Pituitary,1892,Pituitary
GTEX-11OC5-0126,Skin,7726,Skin
GTEX-11OC5-0226,Adipose,1253,Adipose
GTEX-11OC5-0326,Muscle,7153,Muscle
GTEX-11OC5-0426,Artery,847,Artery
GTEX-11OC5-0526,Nerve,1316,Nerve
GTEX-11OC5-0626,Brain,6347,Brain
GTEX-11OC5-0726,Brain,9520,Brain
GTEX-11OC5-0826,Pituitary,3518,Pituitary
GTEX-11OF3-0126,Skin,7416,Skin
GTEX-11OF3-0226,Artery,4966,Artery
GTEX-11OF3-0326,Heart,2664,Heart
GTEX-11OF3-0426,Heart,3430,Heart
GTEX-11OF3-0526,Artery,887,Artery
GTEX-11OF3-0626,Thyroid,3362,Thyroid
GTEX-11OF3-0726,Liver,5177,Liver
GTEX-11OF3-0826,Adipose,842,Adipose
GTEX-11OF3-0926,Spleen,9342,Spleen
GTEX-11OF3-1026,Pancreas,4816,Pancreas
GTEX-11OF3-1126,Lung,4619,Lung
GTEX-11OF3-1226,Adrenal Gland,3736,Adrenal Gland
GTEX-11OF3-1326,Kidney,4823,Kidney
GTEX-11OF3-1426,Small Intestine,3524,Small Intestine
GTEX-11OF3-1526,Colon,3409,Colon
GTEX-11OF3-1626,Colon,4240,Colon
GTEX-11OF3-1726,Prostate,6123,Prostate
GTEX-11OF3-1826,Testis,6396,Testis
GTEX-11OF3-1926,Breast,1982,Breast
GTEX-11OF3-2026,Stomach,5879,Stomach
GTEX-11OF3-2126,Esophagus,3861,Esophagus
GTEX-11OF3-2226,Esophagus,7419,Esophagus
GTEX-11OF3-2326,Esophagus,8314,Esophagus
GTEX-11OF3-2426,Adipose,4481,Adipose
GTEX-11OF3-2526,Muscle,13925,Muscle
GTEX-11OF3-2626,Skin,9067,Skin
GTEX-11OF3-2726,Nerve,3446,Nerve
GTEX-11OF3-2826,Artery,1694,Artery
GTEX-11OF3-2926,Brain,16013,Brain
GTEX-11OF3-3026,Pituitary,2915,Pituitary
GTEX-11OF3-3126,Brain,9316,Brain
GTEX-11ONC-0126,Heart,13241,Heart
GTEX-11ONC-0226,Spleen,9065,Spleen
GTEX-11ONC-0326,Liver,12585,Liver
GTEX-11ONC-0426,Adipose,2085,Adipose
GTEX-11ONC-0526,Pancreas,9198,Pancreas
GTEX-11ONC-0626,Prostate,13931,Prostate
GTEX-11ONC-0726,Skin,10750,Skin
GTEX-11ONC-0826,Lung,10727,Lung
GTEX-11ONC-0926,Artery,7276,Artery
GTEX-11ONC-1026,Heart,18969,Heart
GTEX-11ONC-1126,Artery,844,Artery
GTEX-11ONC-1226,Adrenal Gland,10195,Adrenal Gland
GTEX-11ONC-1326,Kidney,11227,Kidney
GTEX-11ONC-1426,Esophagus,11388,Esophagus
GTEX-11ONC-1526,Esophagus,8027,Esophagus
GTEX-11ONC-1626,Esophagus,6622,Esophagus
GTEX-11ONC-1726,Stomach,6527,Stomach
GTEX-11ONC-1826,Small Intestine,6299,Small Intestine
GTEX-11ONC-1926,Colon,10772,Colon
GTEX-11ONC-2026,Colon,5194,Colon
GTEX-11ONC-2126,Breast,6374,Breast
GTEX-11ONC-2226,Testis,9434,Testis
GTEX-11ONC-2326,Nerve,5839,Nerve
GTEX-11ONC-2426,Muscle,13978,Muscle
GTEX-11ONC-2526,Adipose,3888,Adipose
GTEX-11ONC-2626,Skin,5623,Skin
GTEX-11ONC-2726,Artery,5518,Artery
GTEX-11ONC-2826,Pituitary,4867,Pituitary
GTEX-11ONC-2926,Brain,19995,Brain
GTEX-11ONC-3026,Brain,13634,Brain
GTEX-11P7K-0126,Adrenal Gland,8781,Adrenal Gland
GTEX-11P7K-0226,Thyroid,9191,Thyroid
GTEX-11P7K-0326,Lung,5497,Lung
GTEX-11P7K-0426,Spleen,5930,Spleen
GTEX-11P7K-0526,Pancreas,4841,Pancreas
GTEX-11P7K-0626,Prostate,7338,Prostate
GTEX-11P7K-0726,Breast,4954,Breast
GTEX-11P7K-0826,Adipose,3453,Adipose
GTEX-11P7K-0926,Artery,4543,Artery
GTEX-11P7K-1026,Testis,5931,Testis
GTEX-11P7K-1126,Skin,9034,Skin
GTEX-11P7K-1226,Esophagus,8852,Esophagus
GTEX-11P7K-1326,Esophagus,7466,Esophagus
GTEX-11P7K-1426,Esophagus,7614,Esophagus
GTEX-11P7K-1526,Colon,7810,Colon
GTEX-11P7K-1626,Small Intestine,2728,Small Intestine
GTEX-11P7K-1726,Stomach,16572,Stomach
GTEX-11P7K-1826,Colon,6998,Colon
GTEX-11P7K-1926,Muscle,8138,Muscle
GTEX-11P7K-2026,Adipose,1662,Adipose
GTEX-11P7K-2126,Skin,7894,Skin
GTEX-11P7K-2226,Nerve,1534,Nerve
GTEX-11P7K-2326,Artery,2214,Artery
GTEX-11P81-0126,Thyroid,4166,Thyroid
GTEX-11P81-0226,Lung,1834,Lung
GTEX-11P81-0326,Artery,4579,Artery
GTEX-11P81-0426,Heart,1999,Heart
GTEX-11P81-0526,Heart,5242,Heart
GTEX-11P81-0626,Artery,513,Artery
GTEX-11P81-0726,Adipose,1448,Adipose
GTEX-11P81-0826,Esophagus,1507,Esophagus
GTEX-11P81-0926,Esophagus,5989,Esophagus
GTEX-11P81-1026,Esophagus,6131,Esophagus
GTEX-11P81-1126,Colon,5043,Colon
GTEX-11P81-1226,Small Intestine,3114,Small Intestine
GTEX-11P81-1326,Spleen,2444,Spleen
GTEX-11P81-1426,Colon,6207,Colon
GTEX-11P81-1526,Ovary,1933,Ovary
GTEX-11P81-1626,Uterus,4562,Uterus
GTEX-11P81-1726,Pancreas,922,Pancreas
GTEX-11P81-1826,Stomach,4903,Stomach
GTEX-11P81-1926,Breast,272,Breast
GTEX-11P81-2026,Adrenal Gland,983,Adrenal Gland
GTEX-11P81-2126,Vagina,7234,Vagina
GTEX-11P81-2226,Skin,4803,Skin
GTEX-11P81-2326,Skin,4216,Skin
GTEX-11P81-2426,Adipose,1617,Adipose
GTEX-11P81-2526,Muscle,4413,Muscle
GTEX-11P81-2626,Nerve,590,Nerve
GTEX-11P81-2726,Artery,423,Artery
GTEX-11P82-0126,Artery,5369,Artery
GTEX-11P82-0226,Thyroid,7213,Thyroid
GTEX-11P82-0326,Adipose,3145,Adipose
GTEX-11P82-0426,Esophagus,10011,Esophagus
GTEX-11P82-0526,Esophagus,4314,Esophagus
GTEX-11P82-0626,Esophagus,13457,Esophagus
GTEX-11P82-0726,Stomach,9513,Stomach
GTEX-11P82-0826,Small Intestine,4090,Small Intestine
GTEX-11P82-0926,Adrenal Gland,605,Adrenal Gland
GTEX-11P82-1026,Colon,8246,Colon
GTEX-11P82-1126,Prostate,12640,Prostate
GTEX-11P82-1226,Colon,1619,Colon
GTEX-11P82-1326,Breast,3213,Breast
